"274","Massachusetts","MA","Hampden","Springfield","01111","US","US","-72.590500","42.101500","1"
"275","Massachusetts","MA","Hampden","Springfield","01115","US","US","-72.590500","42.101500","1"
"276","Massachusetts","MA","Hampden","Longmeadow","01116","US","US","-72.513100","42.064700","1"
"277","Massachusetts","MA","Hampden","Springfield","01118","US","US","-72.524304","42.095584","1"
"278","Massachusetts","MA","Hampden","Springfield","01119","US","US","-72.511518","42.122508","1"
"279","Massachusetts","MA","Hampden","Springfield","01128","US","US","-72.485598","42.095804","1"
"280","Massachusetts","MA","Hampden","Springfield","01129","US","US","-72.487872","42.120974","1"
"281","Massachusetts","MA","Hampden","Springfield","01138","US","US","-72.590500","42.101500","1"
"282","Massachusetts","MA","Hampden","Springfield","01139","US","US","-72.590500","42.101500","1"
"283","Massachusetts","MA","Hampden","Springfield","01144","US","US","-72.591600","42.103200","1"
"284","Massachusetts","MA","Hampden","Indian Orchard","01151","US","US","-72.510524","42.151278","1"
"285","Massachusetts","MA","Hampden","Springfield","01152","US","US","-72.592100","42.102800","1"
"286","Massachusetts","MA","Hampden","Springfield","01199","US","US","-72.590500","42.101500","1"
"287","Massachusetts","MA","Berkshire","Pittsfield","01201","US","US","-73.289364","42.466531","1"
"288","Massachusetts","MA","Berkshire","Pittsfield","01202","US","US","-73.245600","42.450100","1"
"289","Massachusetts","MA","Berkshire","Pittsfield","01203","US","US","-73.245600","42.450100","1"
"290","Massachusetts","MA","Berkshire","Adams","01220","US","US","-73.118690","42.627128","1"
"291","Massachusetts","MA","Berkshire","Ashley Falls","01222","US","US","-73.316479","42.065432","1"
"292","Massachusetts","MA","Berkshire","Becket","01223","US","US","-73.130876","42.324078","1"
"293","Massachusetts","MA","Berkshire","Berkshire","01224","US","US","-73.202113","42.503468","1"
"294","Massachusetts","MA","Berkshire","Cheshire","01225","US","US","-73.147934","42.558246","1"
"295","Massachusetts","MA","Berkshire","Dalton","01226","US","US","-73.146709","42.476620","1"
"296","Massachusetts","MA","Berkshire","Dalton","01227","US","US","-73.166700","42.473900","1"
"297","Massachusetts","MA","Berkshire","Glendale","01229","US","US","-73.344500","42.283600","1"
"298","Massachusetts","MA","Berkshire","Great Barrington","01230","US","US","-73.330261","42.171162","1"
"299","Massachusetts","MA","Berkshire","Hinsdale","01235","US","US","-73.076287","42.395900","1"
"300","Massachusetts","MA","Berkshire","Housatonic","01236","US","US","-73.383452","42.263088","1"
"301","Massachusetts","MA","Berkshire","Lanesborough","01237","US","US","-73.244402","42.560748","1"
"302","Massachusetts","MA","Berkshire","Lee","01238","US","US","-73.206905","42.287955","1"
"303","Massachusetts","MA","Berkshire","Lenox","01240","US","US","-73.271106","42.366471","1"
"304","Massachusetts","MA","Berkshire","Lenox Dale","01242","US","US","-73.246692","42.339438","1"
